,text,label,pred_class,R
836,83 yr old supreme court justice ginsburg gives rare interview to bbc: talks retirement…expresses “hope” in anti-trump protesters[video],0,0,1.0
837,ex-cia chief says trump risks blame for an attack if he skips briefings,1,1,1.0
838,"u.s. trial of turkish banker not legal, should be ended: turkish minister",1,1,1.0
839,wikileaks reminds the world: “obama has a history of tapping & hacking his friends and rivals”,0,0,1.0
840,israel approves 176 new settler homes in east jerusalem,1,1,1.0
841,u.s. house approves $81 billion for disaster aid,1,1,1.0
842, ben carson reminds us why we hate him – suggests where harriet tubman belongs (video),0,0,1.0
843,"uk transport police leading investigation of london incident, counter-terrorism police aware",1,1,1.0
844,house speaker ryan: not enough support for tpp vote,1,1,1.0
845,hillary’s unused victory party confetti turned into aspen “art”…proceeds go to planned parenthood [video],0,0,1.0
846,black racists tried to shut her up by threatening and intimidating her…big mistake! [video],0,0,1.0
847,trump-backed navy expansion would boost costs some $400 billion over 30 years: study,1,1,1.0
848, sean spicer just got caught on camera saying something horrifyingly racist (video),0,0,1.0
849,disgusting! usa today video suggests “trump era” will make traveling unsafe…rebuttal video already out! [video],0,0,1.0
850,update: 40% of victim’s skull is missing…no new arrests [graphic video] philadelphia police ask for help identifying gang of kids and mother for sub-human attack on homeless man with hammer,0,0,1.0
851,wake-up call! iranian refugee warns the west: “i’m beginning to get really scared…’islamofascism’ always starts with unification of left and islamists” [video],0,0,1.0
852,man yells ‘cnn is fake news!’ during live nyc broadcast,0,0,1.0
853,trump posed for pic with two kids and everyone immediately noticed one shocking thing in it,0,0,1.0
854,"democrats dig in, delay against dodd-frank overhaul",1,1,1.0
855,senate to take up house puerto rico debt bill by end-june: mcconnell,1,1,1.0
856,davos elites struggle for answers as trump era dawns,1,1,1.0
857, fox news is imploding as greta van susteren leaves network in wake of settlement with gretchen carlson,0,0,1.0
858,"oops! media forgot ted kennedy asked russia to intervene in election, help defeat ronald reagan",0,0,1.0
859, conservatives desperately turn to social media to blame refugees for orlando shooting (tweets),0,0,1.0
860,"obama to grant work permits for spouses of illegal aliens on may 26, while 89% of long-term jobless americans would ‘search harder’ if benefits ran out",0,0,1.0
861,campaign aims to register a million u.s. muslims voters in anti-trump move,1,1,1.0
862,freed detainee shocks press: iraqi interpreter responds to question about how he feels about president trump: “i like him” [video],0,0,1.0
863,"breaking news: president trump speaks out on #charlottesville tragedy, after car plows through protesters…1 dead…19 injured…”we are all americans first”",0,0,1.0
864,"factbox: trump meetings include rapper kanye west, microsoft founder bill gates",1,1,1.0
865,"bahrain imposes entry visas on qatar nationals, residents",1,1,1.0
866,canadian police probe mysterious deaths of billionaire pharma couple,1,1,1.0
867,just in: three liberal reporters bribed to push “trump dossier” propaganda,0,0,1.0
868,speaker ryan says he would step down as republican convention chair if trump asks: report,1,1,1.0
869,if hillary has to drop out of the race…here’s what will happen,0,0,1.0
870, elizabeth warren just proved why she’s trump’s absolute worst nightmare (video),0,0,1.0
871,"“anti-muslim”, “anti-female” trump makes critics look foolish when he does this for group of afghan schoolgirls",0,0,1.0
872,spain sends more police to block catalonia referendum,1,1,1.0
873,judge jeanine sounds free speech alarm: “they are trying to silence you…it’s time to fight back!” [video],0,0,1.0
874,"don’t expect government or black lives matter to help: private citizens, free market provide much needed help for total strangers in la flood",0,0,1.0
875,busted! black protester caught dressing in kkk garb pretending to be trump supporter,0,0,1.0
876,"turkey to review 11,480 cases linked to app used by coup suspects",1,1,1.0
877, trump has f*cked up so much lately his own advisers fear he is ‘trying to lose’ (video),0,0,1.0
878, michigan has been drug testing welfare recipients; you won’t believe how many tested positive,0,0,1.0
879,blackstone's schwarzman sees historic regulatory overhaul from trump,1,1,1.0
880,whoa! democratic strategist gives crooked hillary the ultimate smack down,0,0,1.0
881,tax march: where were you as obama wrecked libya?,0,0,1.0
882, irs slams trump foundation for breaking the law,0,0,1.0
883,invasion of america: possibility of a trump wall has illegals racing to across the border in record numbers,0,0,1.0
884,kasich wants amnesty for illegals but a grieving mother responds: “visit the grave of my murdered child”,0,0,1.0
885,"venezuela opposition refuses swearing in, small protest breaks out",1,1,1.0
886," greedy trump cuts takes housing money away from the poor, protects millions in subsidies for himself",0,0,1.0
887, ‘we’re getting hammered’: gop lawmaker feeling pressure over obamacare repeal (video),0,0,1.0
888, donald trump reveals the first thing he’d do if america puts him in the white house (images),0,0,1.0
889,talentless gigi hadid makes ridiculous “apology” for mocking immigrant melania’s accent: “i believe melania understands show business”,0,0,1.0
890,clinton leads trump by 5 points in presidential race: reuters/ipsos poll,1,1,1.0
891,shocking must watch video: muslim leaders just openly declared war on the american population﻿,0,0,1.0
892,polling calls to u.s. muslims raise surveillance fears,1,1,1.0
893,hilarious! everyone’s laughing when they see why “creepy joe” biden teamed up with lady gaga to make a psa video,0,0,1.0
894,judge roy moore blasts latest accuser’s press conference with same liberal lawyer who tried to take down trump: “i don’t even know the woman”,0,0,1.0
895,uk pm may's spokesman warns against 'speculating' that money involved in dup brexit row,1,1,1.0
896,lawyer for illegal alien rapists: “hysteria” over rape of 14-year old caused by trump [video],0,0,1.0
897,"xi says china will boost efforts to tackle terrorism, extremism",1,1,1.0
898,new jersey sues atlantic city over school money,1,1,1.0
899, gop hilariously tries seeing the future by declaring pence winner of vp debate before it starts,0,0,1.0
900,guy who made millions selling “science” to kids suggests u.s. adopt policy to eliminate kids to save earth [video],0,0,1.0
901,soccer player messi prison sentence lifted in exchange for fine,1,1,1.0
902, trump justice department is going after anyone who even thought of protesting trump,0,0,1.0
903,draft senate iran legislation sets tough new u.s. terms for deal,1,1,1.0
904,trump scales back tax cuts in new economic plan,1,1,1.0
905,3 “middle eastern” men arrested for gang rape of swedish woman broadcasted live on facebook,0,0,1.0
906,britain's boris johnson tells eu: put a tiger in the tank of brexit talks,1,1,1.0
907,trump to keep obama rule curbing corporate tax inversion deals,1,1,1.0
908, dem senator calls out mike pence for telling a huge lie about trumpcare,0,0,1.0
909,new senate republicans healthcare bill already in trouble,1,1,1.0
910,great pick! kt mcfarland to join team trump [video],0,0,1.0
911,indigenous protesters seize oil wells in peruvian amazon: chief,1,1,1.0
912," it’s official! the fbi confirms cia’s findings on russian hackings, trump has no more excuses",0,0,1.0
913,big role for u.s. at climate talks despite withdrawal from paris deal,1,1,1.0
914,"tunisia policeman dies after attack, security unions seek more protection",1,1,1.0
915, #trumpertantrum: twitter’s brilliant response to trump’s embarrassing meltdown (tweets),0,0,1.0
916, that time mike pence begged congress not to fund hurricane katrina relief (video),0,0,1.0
917,tillerson to press china and asean states on north korea in manila,1,1,1.0
918,flint residents told to pay bills for poison water or they may have their children taken away,0,0,1.0
919, isis terrorists forced to screw over their own as obama’s game plan tears them to pieces,0,0,1.0
920,caitlyn jenner joins celebs mulling run for u.s. political office,1,1,1.0
921,florida deaths in sweltering nursing home show post-disaster perils,1,1,1.0
922,russia takes tokyo to task over defense alliance with washington,1,1,1.0
923,police refused to believe german man’s emergency call saying girlfriend was being raped by refugee with machete while camping,0,0,1.0
924,u.s. attorney general defends trump on nfl protests at free-speech talk,1,1,1.0
925,no kidding! here’s why hillary supporters will get us all killed [video],0,0,1.0
926,boom! florida paper makes unprecedented apology after “uncomfortably sizable number of readers” complain about anti-trump coverage,0,0,1.0
927,spain seals off more than half schools earmarked for catalan poll,1,1,1.0
928, ruth bader ginsburg rebukes trump in defense of the free press,0,0,1.0
929,cleveland sued over speech rights outside republican convention,1,1,1.0
930,breaking update…last holdout: “i declare war against the united states government…liberty or death”…clive bundy arrested on way to malheur wildlife refuge…reverend franklin graham arrives on scene…oregon standoff live feed…slow motion video of lavoy finicum shooting death by fbi,0,0,1.0
931, fbi is investigating itself after its twitter account goes all in for trump (tweets),0,0,1.0
932,u.s. says 'one china' policy should not be used as bargaining chip,1,1,1.0
933,europe could be next mission for merkel's 'mr fix it',1,1,1.0
934," gop worried trump is going to drop out, scrambles to come up with replacement",0,0,1.0
935,"russia, saudi arabia sign atomic energy cooperation roadmap",1,1,1.0
936,judge tells ex-trump adviser manafort to stop communicating with media,1,1,1.0
